LOAN_ID,CUSTOMER_ID,ACCOUNT_ID,LOAN_TYPE,PRINCIPAL,INTEREST_RATE,CREDIT_GRADE,COLLATERAL_VALUE,LOAN_MEMO,STATUS,ORIGINATION_DATE
LOAN_000516,CUST_003421,ACCT_00004490,BUSINESS,499353.86,5.14,B,409448.6,Dream thousand paper herself physical.,DEFAULTED,2025-12-02T14:26:28.722852
LOAN_000517,CUST_002322,ACCT_00001667,AUTO,466323.18,5.76,D,701467.08,Very benefit whatever government.,DEFAULTED,2025-01-25T14:26:28.723070
LOAN_000518,CUST_001974,ACCT_00001317,AUTO,376021.86,5.77,D,137772.81,Stock offer food mind us.,ACTIVE,2022-09-13T14:26:28.723287
LOAN_000519,CUST_001506,ACCT_00000666,HOME,424353.42,3.78,A,426894.36,Reason education dog market training.,ACTIVE,2024-05-24T14:26:28.723504
LOAN_000520,CUST_001323,ACCT_00005394,PERSONAL,171592.81,9.43,B,654140.69,Character record goal buy bit hear Democrat.,PAID_OFF,2022-08-23T14:26:28.723721
LOAN_000521,CUST_002669,ACCT_00001982,HOME,188169.84,4.98,B,164367.81,Floor art race.,PAID_OFF,2025-07-12T14:26:28.723949
LOAN_000522,CUST_001225,ACCT_00000732,AUTO,30709.66,3.66,B,572356.62,At quality already they himself possible detail.,DEFAULTED,2022-01-16T14:26:28.724177
LOAN_000523,CUST_001133,ACCT_00002135,PERSONAL,144427.63,3.71,B,128872.76,Some already region her guy range.,DEFAULTED,2025-03-20T14:26:28.724398
LOAN_000524,CUST_003436,ACCT_00006659,AUTO,38441.0,9.07,B,286344.01,Program huge knowledge likely anyone idea effort.,DEFAULTED,2023-06-24T14:26:28.724618
LOAN_000525,CUST_000967,ACCT_00006229,AUTO,201091.87,5.75,D,698263.68,Democratic popular plant lose here happen everyone who.,DEFAULTED,2025-12-20T14:26:28.724842
LOAN_000526,CUST_002841,ACCT_00002448,PERSONAL,335844.15,6.99,D,388951.29,Occur party yes speech ask case test.,PAID_OFF,2022-07-31T14:26:28.725059
LOAN_000527,CUST_000256,ACCT_00002022,PERSONAL,73198.03,8.15,A,539150.33,Street across or cost imagine decision at national.,DEFAULTED,2025-10-29T14:26:28.725276
LOAN_000528,CUST_001141,ACCT_00004470,BUSINESS,54338.27,5.82,D,350768.61,Me about outside special agency.,DEFAULTED,2024-06-06T14:26:28.725492
LOAN_000529,CUST_002671,ACCT_00000465,AUTO,222824.35,8.28,A,281645.14,Among result bank simple marriage reduce laugh.,ACTIVE,2023-04-10T14:26:28.725709
LOAN_000530,CUST_000105,ACCT_00005954,BUSINESS,215363.26,7.73,D,543750.78,Republican quality be record ground.,PAID_OFF,2024-03-08T14:26:28.725925
LOAN_000531,CUST_001961,ACCT_00007036,BUSINESS,154470.61,6.8,A,304687.11,Lose know pick attack kid character between.,PAID_OFF,2026-02-05T14:26:28.726142
LOAN_000532,CUST_001652,ACCT_00002160,BUSINESS,122063.99,5.84,B,74002.73,Although television hear difference nothing.,ACTIVE,2023-11-27T14:26:28.726369
LOAN_000533,CUST_002508,ACCT_00001047,BUSINESS,302870.38,5.65,C,81623.68,Must special compare find little.,DEFAULTED,2023-11-15T14:26:28.726585
LOAN_000534,CUST_002425,ACCT_00000106,BUSINESS,54840.45,7.24,A,252179.62,Trade table within.,ACTIVE,2025-06-20T14:26:28.726802
LOAN_000535,CUST_002620,ACCT_00006514,AUTO,330290.12,8.38,A,227129.73,Job both lot city.,DEFAULTED,2025-02-08T14:26:28.727018
LOAN_000536,CUST_000843,ACCT_00004789,AUTO,10278.75,9.3,A,97554.64,Their money single out.,DEFAULTED,2023-12-11T14:26:28.727234
LOAN_000537,CUST_000963,ACCT_00001146,BUSINESS,214798.29,7.39,C,152726.93,Dark history reduce animal knowledge center.,PAID_OFF,2022-04-09T14:26:28.727451
LOAN_000538,CUST_000392,ACCT_00004940,HOME,402474.55,9.41,B,444694.48,Here thousand why economic government whom.,PAID_OFF,2024-04-20T14:26:28.727667
LOAN_000539,CUST_000782,ACCT_00001768,BUSINESS,43913.63,7.58,C,562655.23,Bar author name amount book.,ACTIVE,2025-09-18T14:26:28.727888
LOAN_000540,CUST_002567,ACCT_00004949,HOME,6925.54,4.82,C,290549.82,Happen seek wife north growth church.,PAID_OFF,2023-01-05T14:26:28.728106
LOAN_000541,CUST_001295,ACCT_00001504,PERSONAL,77722.5,5.1,B,145712.22,Doctor ready past alone sort.,DEFAULTED,2025-01-10T14:26:28.728323
LOAN_000542,CUST_002831,ACCT_00005749,AUTO,488143.56,6.6,C,667322.17,Western feel remember.,PAID_OFF,2025-06-05T14:26:28.728539
LOAN_000543,CUST_001972,ACCT_00006860,BUSINESS,497686.36,7.84,C,627315.66,Image meeting general least foot huge form.,PAID_OFF,2022-01-02T14:26:28.728755
LOAN_000544,CUST_002019,ACCT_00000299,AUTO,116929.34,4.02,A,393480.78,Worker argue learn spend easy.,PAID_OFF,2025-02-03T14:26:28.728971
LOAN_000545,CUST_002251,ACCT_00004201,PERSONAL,431920.53,6.6,B,473092.92,Some appear almost.,ACTIVE,2026-03-11T14:26:28.729188
LOAN_000546,CUST_000975,ACCT_00002879,AUTO,305408.4,5.39,C,270182.22,Happen rule rich late about laugh mother space.,DEFAULTED,2022-09-07T14:26:28.729405
LOAN_000547,CUST_002244,ACCT_00000815,PERSONAL,69593.42,5.78,C,169959.01,Task speak tree.,DEFAULTED,2026-07-30T14:26:28.729629
LOAN_000548,CUST_002852,ACCT_00000066,AUTO,267995.26,6.17,B,76892.03,Art trip type it exist leg.,PAID_OFF,2021-12-23T14:26:28.729847
LOAN_000549,CUST_003413,ACCT_00000818,AUTO,238925.23,8.69,D,521632.39,Service world official.,DEFAULTED,2026-07-27T14:26:28.730062
LOAN_000550,CUST_002628,ACCT_00002421,AUTO,287473.38,9.31,D,367972.66,Will should meet step financial short.,DEFAULTED,2022-10-13T14:26:28.730279
LOAN_000551,CUST_002931,ACCT_00000592,AUTO,442223.88,5.81,B,565573.02,Thousand order central administration fish computer people.,PAID_OFF,2026-04-15T14:26:28.730497
LOAN_000552,CUST_002046,ACCT_00004663,PERSONAL,347553.29,8.78,D,252062.57,Support near trade section seek improve.,ACTIVE,2022-08-18T14:26:28.730714
LOAN_000553,CUST_002900,ACCT_00002958,PERSONAL,191291.46,6.52,B,79391.89,Little thank spend team add stand country.,ACTIVE,2022-08-05T14:26:28.730930
LOAN_000554,CUST_001079,ACCT_00005823,HOME,351263.37,7.32,D,674385.67,Pass power performance war fire.,ACTIVE,2022-01-15T14:26:28.731147
LOAN_000555,CUST_003447,ACCT_00000153,PERSONAL,273329.65,3.93,A,73054.97,Small camera claim.,ACTIVE,2023-07-15T14:26:28.731364
LOAN_000556,CUST_000967,ACCT_00003976,BUSINESS,458790.02,9.07,B,606417.56,Magazine argue possible picture quickly cell approach.,DEFAULTED,2022-09-19T14:26:28.731582
LOAN_000557,CUST_002533,ACCT_00005436,AUTO,177812.63,6.32,A,740734.87,Guess loss authority several.,ACTIVE,2023-07-08T14:26:28.731799
LOAN_000558,CUST_000627,ACCT_00000519,BUSINESS,282935.51,4.74,C,447562.2,Project there fact enjoy chair order still.,PAID_OFF,2025-09-06T14:26:28.732024
LOAN_000559,CUST_000660,ACCT_00005535,BUSINESS,344258.8,3.7,C,542115.17,Interest skin appear myself meeting.,PAID_OFF,2025-08-07T14:26:28.732241
LOAN_000560,CUST_002513,ACCT_00004993,PERSONAL,339577.51,3.63,D,437422.07,Democratic commercial rate nearly.,DEFAULTED,2025-12-30T14:26:28.732457
LOAN_000561,CUST_000822,ACCT_00006511,PERSONAL,301018.49,6.09,B,461134.91,System whose west develop fast employee.,PAID_OFF,2021-12-30T14:26:28.732675
LOAN_000562,CUST_003050,ACCT_00002716,HOME,396220.85,4.77,A,555985.2,Big raise like late.,PAID_OFF,2025-10-17T14:26:28.732892
LOAN_000563,CUST_000207,ACCT_00000467,PERSONAL,6487.82,4.23,C,630235.11,Board catch reduce born seat.,DEFAULTED,2022-05-02T14:26:28.733109
LOAN_000564,CUST_000306,ACCT_00005411,BUSINESS,402364.56,9.43,C,465324.59,Discover try great get raise standard two author.,ACTIVE,2023-03-19T14:26:28.733326
LOAN_000565,CUST_002663,ACCT_00003121,BUSINESS,448564.36,8.59,A,219771.29,Task Mr general sign sit.,DEFAULTED,2025-09-25T14:26:28.733542
LOAN_000566,CUST_002583,ACCT_00002968,BUSINESS,497013.63,8.54,C,523453.82,Both manage dream also meet.,DEFAULTED,2022-11-24T14:26:28.733758
LOAN_000567,CUST_002350,ACCT_00002101,HOME,402250.25,3.76,D,337138.38,Others read skill those.,DEFAULTED,2021-10-10T14:26:28.733975
LOAN_000568,CUST_002211,ACCT_00000748,AUTO,377488.65,3.95,A,199486.33,Play statement page produce poor.,PAID_OFF,2024-09-13T14:26:28.734191
LOAN_000569,CUST_003108,ACCT_00001396,PERSONAL,453351.49,4.53,C,694019.67,Degree case do keep lot collection view.,ACTIVE,2022-06-17T14:26:28.734408
LOAN_000570,CUST_001359,ACCT_00006113,BUSINESS,30209.13,6.55,B,71375.18,Pull language decision.,ACTIVE,2025-07-30T14:26:28.734625
LOAN_000571,CUST_002413,ACCT_00003931,BUSINESS,95288.01,9.09,D,14316.48,Same institution pressure stage hold care.,DEFAULTED,2022-03-12T14:26:28.734841
LOAN_000572,CUST_000001,ACCT_00003407,BUSINESS,423425.12,7.27,A,124275.74,Building finally knowledge open level capital seek.,ACTIVE,2023-08-27T14:26:28.735057
LOAN_000573,CUST_000645,ACCT_00005302,AUTO,176175.88,9.39,C,553299.62,Training suddenly skill stage.,DEFAULTED,2025-07-20T14:26:28.735275
LOAN_000574,CUST_002270,ACCT_00006730,PERSONAL,428719.43,4.19,C,196817.83,Four laugh light to.,DEFAULTED,2024-02-06T14:26:28.735505
LOAN_000575,CUST_000836,ACCT_00005377,PERSONAL,174969.44,5.64,A,717180.21,Evidence nation perhaps he contain it.,DEFAULTED,2024-09-30T14:26:28.735722
LOAN_000576,CUST_001445,ACCT_00002341,BUSINESS,323939.76,8.63,D,689901.4,Information laugh suggest edge have safe population.,ACTIVE,2022-03-18T14:26:28.735939
LOAN_000577,CUST_000529,ACCT_00001196,HOME,91158.07,5.51,D,10308.08,Than need put.,ACTIVE,2024-03-27T14:26:28.736158
LOAN_000578,CUST_001415,ACCT_00006757,BUSINESS,150212.02,4.62,D,647000.67,Key commercial direction least bank anything bank during.,ACTIVE,2024-11-03T14:26:28.736377
LOAN_000579,CUST_002691,ACCT_00004375,BUSINESS,332390.43,7.11,C,300242.05,Religious marriage above huge what month certain.,PAID_OFF,2023-04-17T14:26:28.736594
LOAN_000580,CUST_001567,ACCT_00001036,HOME,20683.48,8.82,D,148802.67,South amount tend institution science turn husband.,PAID_OFF,2022-04-30T14:26:28.736810
LOAN_000581,CUST_000706,ACCT_00005384,AUTO,234539.34,5.8,D,115460.46,Establish order ability recently task per.,ACTIVE,2022-12-20T14:26:28.737027
LOAN_000582,CUST_000457,ACCT_00006913,BUSINESS,417003.51,7.88,B,283923.04,During kid toward military two either toward.,DEFAULTED,2025-10-01T14:26:28.737248
LOAN_000583,CUST_002774,ACCT_00005110,BUSINESS,393662.74,8.01,B,318169.42,Strategy stop particularly if grow.,ACTIVE,2024-02-10T14:26:28.737464
LOAN_000584,CUST_001223,ACCT_00000994,HOME,324613.69,9.41,B,650752.21,Not better movement response newspaper.,PAID_OFF,2026-07-20T14:26:28.737681
LOAN_000585,CUST_000755,ACCT_00000822,AUTO,269078.46,9.26,B,600529.02,Itself argue both scene risk yourself.,ACTIVE,2024-04-02T14:26:28.737898
LOAN_000586,CUST_002134,ACCT_00004523,PERSONAL,274293.13,3.93,C,49418.52,Election drive around look direction peace.,DEFAULTED,2023-06-07T14:26:28.738115
LOAN_000587,CUST_000622,ACCT_00006185,AUTO,247609.73,5.44,D,386032.18,Fast president rest service week.,PAID_OFF,2025-09-24T14:26:28.738331
LOAN_000588,CUST_003445,ACCT_00002889,HOME,379464.53,6.89,C,567502.51,Care size dream choose similar job.,DEFAULTED,2024-02-29T14:26:28.738549
LOAN_000589,CUST_003102,ACCT_00006075,AUTO,7712.24,4.1,C,644757.46,Happen pull hospital in song raise activity.,PAID_OFF,2022-10-02T14:26:28.738766
LOAN_000590,CUST_001983,ACCT_00002039,PERSONAL,461601.37,4.68,D,363193.22,Beautiful ok identify soon daughter.,PAID_OFF,2026-06-01T14:26:28.738983
LOAN_000591,CUST_001443,ACCT_00002051,AUTO,328672.28,5.92,B,83473.68,Herself way different season degree take.,PAID_OFF,2023-02-10T14:26:28.739202
LOAN_000592,CUST_001490,ACCT_00002351,BUSINESS,437619.85,8.98,A,448790.56,End past adult focus there soldier management.,PAID_OFF,2024-01-10T14:26:28.739418
LOAN_000593,CUST_000991,ACCT_00001443,PERSONAL,259865.08,4.27,C,465062.7,Training even view even.,ACTIVE,2022-11-27T14:26:28.739640
LOAN_000594,CUST_002462,ACCT_00003151,PERSONAL,262286.54,4.8,A,330174.01,Act wind tell.,DEFAULTED,2026-02-05T14:26:28.739866
LOAN_000595,CUST_003446,ACCT_00003997,BUSINESS,378799.74,4.49,A,255907.67,Leg dog field model method.,DEFAULTED,2025-11-05T14:26:28.740086
LOAN_000596,CUST_002458,ACCT_00005257,AUTO,469658.78,8.09,A,191372.53,Along artist image foot tonight where.,PAID_OFF,2024-09-15T14:26:28.740308
LOAN_000597,CUST_000055,ACCT_00002406,AUTO,496557.07,3.81,D,445953.87,Board message buy act.,PAID_OFF,2023-10-04T14:26:28.740526
LOAN_000598,CUST_001845,ACCT_00003254,AUTO,453653.08,4.13,B,588385.86,Seven perform game.,PAID_OFF,2022-08-15T14:26:28.740744
LOAN_000599,CUST_001636,ACCT_00003029,AUTO,102422.31,3.98,A,736278.91,Reality knowledge she.,ACTIVE,2021-12-31T14:26:28.740961
LOAN_000600,CUST_001019,ACCT_00001986,AUTO,6710.77,8.33,C,366147.86,Radio human yourself event.,DEFAULTED,2022-04-16T14:26:28.741177
LOAN_000601,CUST_002343,ACCT_00006615,AUTO,67502.82,3.91,C,368711.27,Sound race woman drug.,ACTIVE,2025-03-05T14:26:28.741393
LOAN_000602,CUST_003475,ACCT_00001244,HOME,295092.7,4.49,A,333119.6,Skin agent purpose game drive.,PAID_OFF,2024-07-04T14:26:28.741611
LOAN_000603,CUST_001315,ACCT_00005619,BUSINESS,247712.41,4.45,A,656099.69,Use friend unit.,PAID_OFF,2022-09-22T14:26:28.741827
LOAN_000604,CUST_001182,ACCT_00003910,AUTO,94276.89,6.42,B,192336.94,Carry consider fall house.,PAID_OFF,2026-03-25T14:26:28.742045
LOAN_000605,CUST_002354,ACCT_00004941,AUTO,326826.61,3.67,C,669982.47,My early letter friend.,DEFAULTED,2024-11-08T14:26:28.742261
LOAN_000606,CUST_000208,ACCT_00003829,HOME,110936.43,8.94,C,318584.08,Form thing challenge will trip record occur area.,ACTIVE,2023-11-29T14:26:28.742478
LOAN_000607,CUST_002886,ACCT_00005402,BUSINESS,458351.73,4.25,C,672149.42,Check act run.,ACTIVE,2022-10-30T14:26:28.742697
LOAN_000608,CUST_002534,ACCT_00006121,AUTO,120565.23,9.38,D,749471.73,Tree however day herself career.,PAID_OFF,2022-03-31T14:26:28.742914
LOAN_000609,CUST_002045,ACCT_00005136,AUTO,321229.73,4.69,D,587231.93,Step room often appear carry.,ACTIVE,2026-07-10T14:26:28.743132
LOAN_000610,CUST_003339,ACCT_00000719,BUSINESS,77237.73,7.18,A,653400.0,Save stand purpose season all.,DEFAULTED,2024-10-27T14:26:28.743349
LOAN_000611,CUST_000464,ACCT_00004729,BUSINESS,458702.96,7.91,C,480659.75,Home action store natural couple consider.,DEFAULTED,2026-03-22T14:26:28.743566
LOAN_000612,CUST_001801,ACCT_00000165,HOME,299396.48,8.91,C,501389.09,Week candidate you ahead PM doctor lot.,PAID_OFF,2024-01-19T14:26:28.743782
LOAN_000613,CUST_002282,ACCT_00002638,AUTO,242683.79,4.99,B,412006.58,Left style personal parent.,PAID_OFF,2025-09-10T14:26:28.744000
LOAN_000614,CUST_000078,ACCT_00004120,PERSONAL,37193.14,6.54,C,271260.62,Fund couple vote very.,DEFAULTED,2026-07-08T14:26:28.744216
LOAN_000615,CUST_003477,ACCT_00006060,BUSINESS,437266.24,9.25,C,719405.98,Stand director glass it fact save brother.,ACTIVE,2024-11-18T14:26:28.744433
LOAN_000616,CUST_000319,ACCT_00004897,PERSONAL,88310.23,4.0,B,459250.33,Happen southern by account each safe.,PAID_OFF,2025-12-10T14:26:28.744655
LOAN_000617,CUST_000135,ACCT_00006309,PERSONAL,439510.43,9.11,A,425549.31,View a doctor miss leave.,ACTIVE,2022-08-11T14:26:28.744873
LOAN_000618,CUST_002999,ACCT_00004543,PERSONAL,217646.99,5.65,B,722151.84,Standard again skill join outside west month.,ACTIVE,2023-07-27T14:26:28.745090
LOAN_000619,CUST_002376,ACCT_00001606,BUSINESS,386008.24,7.68,C,601605.73,Democrat who brother practice see grow score.,PAID_OFF,2023-03-12T14:26:28.745307
LOAN_000620,CUST_001726,ACCT_00002028,PERSONAL,237119.01,7.96,D,420911.39,Ask bill necessary Democrat.,PAID_OFF,2023-09-13T14:26:28.745523
LOAN_000621,CUST_002337,ACCT_00004116,AUTO,14410.24,4.64,D,348631.24,Region put themselves suffer fact.,ACTIVE,2022-10-07T14:26:28.745740
LOAN_000622,CUST_000319,ACCT_00006016,BUSINESS,200585.98,8.18,D,554998.7,Product too strategy sing current.,ACTIVE,2022-05-06T14:26:28.745956
LOAN_000623,CUST_002851,ACCT_00003416,PERSONAL,46998.08,6.14,C,33345.35,Which property and tend.,DEFAULTED,2022-08-16T14:26:28.746173
LOAN_000624,CUST_002447,ACCT_00005101,PERSONAL,370010.44,9.29,B,311487.51,Teach condition city rate try whether.,PAID_OFF,2026-01-04T14:26:28.746389
LOAN_000625,CUST_001246,ACCT_00005953,PERSONAL,222641.46,7.62,A,461553.0,Instead writer write significant less.,ACTIVE,2022-01-26T14:26:28.746606
LOAN_000626,CUST_001649,ACCT_00005547,BUSINESS,345149.85,7.2,A,14931.49,News cultural cup large.,PAID_OFF,2023-11-06T14:26:28.746821
LOAN_000627,CUST_003156,ACCT_00001288,PERSONAL,97263.25,4.34,A,121288.1,Every build choice deal.,DEFAULTED,2023-07-26T14:26:28.747039
LOAN_000628,CUST_002372,ACCT_00001915,BUSINESS,385329.19,6.92,A,261668.85,Local local production seem individual.,DEFAULTED,2023-09-01T14:26:28.747254
LOAN_000629,CUST_002248,ACCT_00004316,AUTO,187413.92,6.69,D,536715.65,Allow factor cost threat entire.,DEFAULTED,2026-06-15T14:26:28.747471
LOAN_000630,CUST_002857,ACCT_00003542,BUSINESS,210958.88,4.64,B,161970.88,Possible network beat light cause type many.,ACTIVE,2026-06-18T14:26:28.747687
LOAN_000631,CUST_003216,ACCT_00005545,BUSINESS,401179.41,5.59,C,581246.19,Early example face exactly else.,PAID_OFF,2026-04-18T14:26:28.747910
LOAN_000632,CUST_002599,ACCT_00004339,BUSINESS,399305.39,8.43,D,164491.39,Way treatment energy reach.,ACTIVE,2023-07-25T14:26:28.748129
LOAN_000633,CUST_002674,ACCT_00001878,HOME,219469.38,5.62,C,309630.66,Light affect single financial.,DEFAULTED,2022-05-23T14:26:28.748346
LOAN_000634,CUST_001590,ACCT_00005970,HOME,429487.79,3.63,A,249208.01,Keep eat able year either.,ACTIVE,2024-04-01T14:26:28.748562
LOAN_000635,CUST_003394,ACCT_00001849,PERSONAL,56556.06,3.7,B,265459.97,Little become film indicate than industry apply.,PAID_OFF,2022-04-27T14:26:28.748778
LOAN_000636,CUST_000987,ACCT_00004639,HOME,200249.68,4.23,B,165009.51,Financial thus gun information.,PAID_OFF,2025-12-13T14:26:28.748994
LOAN_000637,CUST_000633,ACCT_00005526,BUSINESS,17258.89,8.16,C,117934.39,Us somebody drop any one.,DEFAULTED,2023-02-04T14:26:28.749210
LOAN_000638,CUST_001336,ACCT_00001217,PERSONAL,64207.16,7.75,A,56123.24,Require write government who and reason.,DEFAULTED,2026-05-06T14:26:28.749426
LOAN_000639,CUST_002255,ACCT_00005334,PERSONAL,399975.19,4.55,D,690935.81,Summer west figure TV black offer mind wide.,ACTIVE,2025-07-10T14:26:28.749649
LOAN_000640,CUST_001412,ACCT_00002737,HOME,210281.16,9.3,D,49636.55,Recent himself capital give.,PAID_OFF,2024-02-13T14:26:28.749864
LOAN_000641,CUST_000073,ACCT_00005861,HOME,84324.75,7.78,B,697766.98,At north data base wait hear.,PAID_OFF,2024-04-22T14:26:28.750081
LOAN_000642,CUST_002547,ACCT_00002173,HOME,176242.58,7.64,B,502956.37,Quality manager be.,DEFAULTED,2026-04-03T14:26:28.750298
LOAN_000643,CUST_000337,ACCT_00005972,PERSONAL,61939.19,6.12,B,531533.46,Surface street quite hold PM.,DEFAULTED,2023-03-22T14:26:28.750515
LOAN_000644,CUST_001494,ACCT_00001357,PERSONAL,216869.79,8.72,D,390600.06,Coach new popular American.,PAID_OFF,2024-12-26T14:26:28.750731
LOAN_000645,CUST_002686,ACCT_00001290,AUTO,214429.67,6.25,B,105656.73,Research serious term picture Congress try last.,DEFAULTED,2024-06-25T14:26:28.750948
LOAN_000646,CUST_001773,ACCT_00000269,AUTO,201449.18,8.16,A,650792.28,Wish art safe for treatment.,ACTIVE,2023-10-10T14:26:28.751164
LOAN_000647,CUST_002160,ACCT_00002648,AUTO,288091.91,6.98,B,610879.02,Perhaps large daughter always personal than though.,ACTIVE,2023-04-06T14:26:28.751381
LOAN_000648,CUST_002070,ACCT_00002858,BUSINESS,194625.2,9.34,B,110859.87,Party gas mind figure.,PAID_OFF,2023-02-08T14:26:28.751596
LOAN_000649,CUST_000575,ACCT_00001978,BUSINESS,205674.29,5.58,C,619676.55,Military above month big police upon.,PAID_OFF,2023-03-11T14:26:28.751812
LOAN_000650,CUST_003311,ACCT_00006492,HOME,53753.73,4.25,D,231034.68,Group key arm page receive.,DEFAULTED,2023-11-13T14:26:28.752028
LOAN_000651,CUST_002885,ACCT_00000085,PERSONAL,332077.43,7.77,C,409376.61,Future almost sign evidence want.,ACTIVE,2024-10-06T14:26:28.752244
LOAN_000652,CUST_000428,ACCT_00002818,AUTO,354839.63,6.78,A,156177.91,Eat from player care kind.,DEFAULTED,2023-12-28T14:26:28.752460
LOAN_000653,CUST_000314,ACCT_00002595,AUTO,127546.05,5.99,A,157917.88,Understand blue enjoy foreign free reach black.,ACTIVE,2023-12-15T14:26:28.752676
LOAN_000654,CUST_000225,ACCT_00001702,AUTO,311671.93,8.87,A,524980.29,Although approach executive take maybe nature change.,DEFAULTED,2024-08-01T14:26:28.752893
LOAN_000655,CUST_003403,ACCT_00003351,AUTO,235488.17,9.34,B,174119.0,Couple magazine turn market education good.,ACTIVE,2022-08-18T14:26:28.753109
LOAN_000656,CUST_002241,ACCT_00001156,AUTO,333494.83,5.95,C,715161.25,Consider heart them program.,PAID_OFF,2025-08-13T14:26:28.753325
LOAN_000657,CUST_000711,ACCT_00001294,PERSONAL,51204.64,3.78,A,250893.57,Magazine teacher see.,ACTIVE,2026-05-26T14:26:28.753542
LOAN_000658,CUST_002643,ACCT_00004616,BUSINESS,456846.9,4.71,B,225578.71,Sister community foot check cover red.,ACTIVE,2022-05-14T14:26:28.753768
LOAN_000659,CUST_002482,ACCT_00004657,AUTO,292548.88,3.62,D,566603.75,Color include factor this process.,ACTIVE,2023-07-19T14:26:28.753984
