TRANSACTION_ID,ACCOUNT_ID,TRANSACTION_TYPE,AMOUNT,BUSINESS_DATE,MEMO,CREATED_AT
TXN_00006927,ACCT_00006647,CREDIT,6683.52,2026-08-30,Always audience once dinner three safe.,2026-09-20T15:49:40.502448
TXN_00006928,ACCT_00000335,DEBIT,1099.77,2026-07-20,Lot just bit continue.,2026-09-20T15:49:40.502480
TXN_00006929,ACCT_00005431,CREDIT,5122.03,2026-08-05,Rest something nation want very hear than.,2026-09-20T15:49:40.502512
TXN_00006930,ACCT_00001305,DEBIT,2352.98,2026-09-04,Themselves owner his suggest industry.,2026-09-20T15:49:40.502545
TXN_00006931,ACCT_00005533,CREDIT,1736.9,2026-09-15,Politics fact happen science allow.,2026-09-20T15:49:40.502577
TXN_00006932,ACCT_00002358,CREDIT,7480.12,2026-08-22,Development life face section cup.,2026-09-20T15:49:40.502610
TXN_00006933,ACCT_00002565,DEBIT,674.35,2026-07-19,Test line about care.,2026-09-20T15:49:40.502642
TXN_00006934,ACCT_00005213,DEBIT,9805.56,2026-07-22,Rich money new strategy involve nor.,2026-09-20T15:49:40.502675
TXN_00006935,ACCT_00001102,CREDIT,7954.66,2026-07-24,Account into better child.,2026-09-20T15:49:40.502712
TXN_00006936,ACCT_00004689,DEBIT,8874.29,2026-09-14,Into actually increase lose him begin task after.,2026-09-20T15:49:40.502744
TXN_00006937,ACCT_00001189,DEBIT,1931.22,2026-08-17,Paper image exist.,2026-09-20T15:49:40.502777
TXN_00006938,ACCT_00001564,DEBIT,497.09,2026-07-20,Magazine enjoy across PM store bed the.,2026-09-20T15:49:40.502809
TXN_00006939,ACCT_00003799,DEBIT,7225.6,2026-07-01,To season way finally human industry.,2026-09-20T15:49:40.502842
TXN_00006940,ACCT_00000755,DEBIT,9112.26,2026-08-05,Generation Mrs lot light dark.,2026-09-20T15:49:40.502874
TXN_00006941,ACCT_00001599,DEBIT,2468.81,2026-07-13,Side size certainly enter leave data may.,2026-09-20T15:49:40.502907
TXN_00006942,ACCT_00002531,DEBIT,8559.67,2026-07-04,Call east away guess.,2026-09-20T15:49:40.502939
TXN_00006943,ACCT_00002776,CREDIT,3391.88,2026-07-28,Mr do human strong economy responsibility per head.,2026-09-20T15:49:40.502971
TXN_00006944,ACCT_00006831,DEBIT,4860.46,2026-07-11,Year defense move partner trouble.,2026-09-20T15:49:40.503004
TXN_00006945,ACCT_00001012,DEBIT,3848.33,2026-09-11,Practice collection shoulder my.,2026-09-20T15:49:40.503036
TXN_00006946,ACCT_00004881,CREDIT,2856.18,2026-07-13,Material talk factor recently order nor top.,2026-09-20T15:49:40.503068
TXN_00006947,ACCT_00000442,CREDIT,3896.03,2026-08-03,Group anyone we power hear none husband.,2026-09-20T15:49:40.503101
TXN_00006948,ACCT_00002220,CREDIT,1410.46,2026-07-04,Work happen picture last sing summer.,2026-09-20T15:49:40.503133
TXN_00006949,ACCT_00006517,DEBIT,6655.72,2026-07-29,Feel technology open system soldier they but.,2026-09-20T15:49:40.503166
TXN_00006950,ACCT_00002643,DEBIT,3996.27,2026-09-10,Bill mean require positive.,2026-09-20T15:49:40.503198
TXN_00006951,ACCT_00001085,CREDIT,3198.96,2026-08-19,Hear one start every.,2026-09-20T15:49:40.503230
TXN_00006952,ACCT_00003904,DEBIT,4829.95,2026-08-17,Seven analysis identify reveal enter a this different.,2026-09-20T15:49:40.503263
TXN_00006953,ACCT_00001346,DEBIT,7861.97,2026-09-05,Cover however it already scene young nice.,2026-09-20T15:49:40.503296
TXN_00006954,ACCT_00002977,DEBIT,2363.45,2026-07-25,Record oil peace natural.,2026-09-20T15:49:40.503328
TXN_00006955,ACCT_00003593,CREDIT,7978.41,2026-09-17,System join sport themselves place pressure.,2026-09-20T15:49:40.503360
TXN_00006956,ACCT_00000052,CREDIT,2718.18,2026-08-07,Turn type green capital check our.,2026-09-20T15:49:40.503392
TXN_00006957,ACCT_00000459,CREDIT,6374.63,2026-08-25,Participant door often company short outside including.,2026-09-20T15:49:40.503425
TXN_00006958,ACCT_00006601,CREDIT,6258.7,2026-07-31,Most pick through.,2026-09-20T15:49:40.503457
TXN_00006959,ACCT_00001968,DEBIT,5154.43,2026-06-29,Personal building to walk.,2026-09-20T15:49:40.503489
TXN_00006960,ACCT_00000960,DEBIT,1949.6,2026-08-10,Yourself production start her from religious before.,2026-09-20T15:49:40.503522
TXN_00006961,ACCT_00006811,CREDIT,9459.17,2026-08-27,Tough speak place according.,2026-09-20T15:49:40.503554
TXN_00006962,ACCT_00005348,DEBIT,4307.37,2026-08-01,Test watch alone if marriage knowledge force.,2026-09-20T15:49:40.503587
TXN_00006963,ACCT_00001267,DEBIT,2073.39,2026-07-30,Prevent direction four total.,2026-09-20T15:49:40.503619
TXN_00006964,ACCT_00000460,DEBIT,6383.17,2026-09-16,Unit movie very number ago can other.,2026-09-20T15:49:40.503651
TXN_00006965,ACCT_00005161,CREDIT,330.28,2026-08-20,Still answer future thought camera prove citizen.,2026-09-20T15:49:40.503683
TXN_00006966,ACCT_00003849,DEBIT,9004.81,2026-07-29,People stock city central benefit thus current least.,2026-09-20T15:49:40.503716
TXN_00006967,ACCT_00006778,DEBIT,2426.95,2026-07-27,Pick son including common.,2026-09-20T15:49:40.503748
TXN_00006968,ACCT_00006837,CREDIT,4359.65,2026-07-25,Him almost product guess bar hour win wrong.,2026-09-20T15:49:40.503782
TXN_00006969,ACCT_00005855,DEBIT,2692.9,2026-08-02,Security parent make medical fact vote.,2026-09-20T15:49:40.503815
TXN_00006970,ACCT_00005276,CREDIT,227.84,2026-08-08,Professional tend out reason.,2026-09-20T15:49:40.503847
TXN_00006971,ACCT_00002747,DEBIT,7396.99,2026-07-08,Clear medical agency budget.,2026-09-20T15:49:40.503879
TXN_00006972,ACCT_00004746,CREDIT,5741.08,2026-08-27,Public star government on beautiful local him.,2026-09-20T15:49:40.503912
TXN_00006973,ACCT_00002243,CREDIT,6136.15,2026-07-05,Positive lot cultural only such well politics.,2026-09-20T15:49:40.503944
TXN_00006974,ACCT_00000554,CREDIT,863.36,2026-07-03,Machine catch turn born science push.,2026-09-20T15:49:40.503977
TXN_00006975,ACCT_00000358,DEBIT,7905.45,2026-07-26,Receive evidence me strong number.,2026-09-20T15:49:40.504009
TXN_00006976,ACCT_00004994,DEBIT,4170.92,2026-08-29,Cause partner firm conference really.,2026-09-20T15:49:40.504042
TXN_00006977,ACCT_00001142,CREDIT,3369.88,2026-08-09,Produce national position figure.,2026-09-20T15:49:40.504074
TXN_00006978,ACCT_00003650,CREDIT,8812.44,2026-09-07,Type maintain find security.,2026-09-20T15:49:40.504107
TXN_00006979,ACCT_00005079,CREDIT,7193.52,2026-07-01,Do heavy system require public.,2026-09-20T15:49:40.504140
TXN_00006980,ACCT_00006950,DEBIT,5218.2,2026-07-04,Least data especially scientist.,2026-09-20T15:49:40.504172
TXN_00006981,ACCT_00000313,CREDIT,3844.51,2026-08-22,Bit red too piece.,2026-09-20T15:49:40.504204
TXN_00006982,ACCT_00003405,DEBIT,2663.79,2026-07-08,Firm after carry break.,2026-09-20T15:49:40.504237
TXN_00006983,ACCT_00005286,DEBIT,7098.25,2026-08-03,Road sit continue start few million.,2026-09-20T15:49:40.504269
TXN_00006984,ACCT_00000641,CREDIT,5661.84,2026-09-05,Local your nice rule today.,2026-09-20T15:49:40.504301
TXN_00006985,ACCT_00002011,DEBIT,2491.69,2026-08-26,Ask reduce company result billion.,2026-09-20T15:49:40.504334
TXN_00006986,ACCT_00002388,CREDIT,7940.39,2026-08-29,Rock number own seek find technology professional style.,2026-09-20T15:49:40.504367
TXN_00006987,ACCT_00004376,DEBIT,2695.05,2026-08-23,Certainly their air wife quite.,2026-09-20T15:49:40.504399
TXN_00006988,ACCT_00001548,DEBIT,7409.5,2026-08-02,Ago store key significant still.,2026-09-20T15:49:40.504432
TXN_00006989,ACCT_00002112,CREDIT,2676.05,2026-08-04,Quite next scientist arrive.,2026-09-20T15:49:40.504464
TXN_00006990,ACCT_00006420,DEBIT,4058.25,2026-07-08,Reduce set toward with.,2026-09-20T15:49:40.504497
TXN_00006991,ACCT_00002240,CREDIT,9105.74,2026-08-09,Free property next window stop although capital maintain.,2026-09-20T15:49:40.504529
TXN_00006992,ACCT_00001296,CREDIT,5520.24,2026-08-10,Process thousand for rule break board fill.,2026-09-20T15:49:40.504562
TXN_00006993,ACCT_00005016,DEBIT,3622.81,2026-07-23,Person authority statement explain still everybody.,2026-09-20T15:49:40.504594
TXN_00006994,ACCT_00002472,DEBIT,6304.64,2026-06-24,Accept south kid author.,2026-09-20T15:49:40.504627
TXN_00006995,ACCT_00006776,CREDIT,5715.8,2026-07-26,Sense visit bar protect perform check.,2026-09-20T15:49:40.504659
TXN_00006996,ACCT_00005357,DEBIT,4241.6,2026-06-27,Successful such president away western easy thing.,2026-09-20T15:49:40.504692
TXN_00006997,ACCT_00006012,DEBIT,1400.33,2026-07-26,Speech keep be be positive drive increase spend.,2026-09-20T15:49:40.504725
TXN_00006998,ACCT_00007011,DEBIT,3935.21,2026-09-01,Human wish religious.,2026-09-20T15:49:40.504758
TXN_00006999,ACCT_00005703,DEBIT,9508.46,2026-08-18,Good always benefit respond job.,2026-09-20T15:49:40.504792
TXN_00007000,ACCT_00004506,CREDIT,678.62,2026-07-22,Bad thousand because seem land section ready.,2026-09-20T15:49:40.504826
TXN_00007001,ACCT_00000422,CREDIT,4887.07,2026-07-05,Generation future market loss create.,2026-09-20T15:49:40.504859
TXN_00007002,ACCT_00003216,CREDIT,338.87,2026-09-18,Wrong along themselves why party security region show.,2026-09-20T15:49:40.504891
TXN_00007003,ACCT_00006351,DEBIT,1833.81,2026-09-06,Blue decade social student.,2026-09-20T15:49:40.504923
TXN_00007004,ACCT_00005566,CREDIT,6208.92,2026-06-24,Prepare add discussion personal majority explain.,2026-09-20T15:49:40.504956
TXN_00007005,ACCT_00003453,CREDIT,7965.09,2026-07-26,Down them voice line least send site.,2026-09-20T15:49:40.504989
TXN_00007006,ACCT_00000058,CREDIT,6898.99,2026-07-30,Physical account treat large.,2026-09-20T15:49:40.505021
TXN_00007007,ACCT_00005430,DEBIT,829.81,2026-08-08,Child relate case.,2026-09-20T15:49:40.505052
TXN_00007008,ACCT_00003264,DEBIT,1425.66,2026-07-27,Movie we drive others difference suddenly.,2026-09-20T15:49:40.505089
TXN_00007009,ACCT_00003373,DEBIT,3329.06,2026-07-08,Ability pick job deal same bill.,2026-09-20T15:49:40.505120
TXN_00007010,ACCT_00002842,DEBIT,1415.72,2026-08-04,Though learn blue sit policy head example.,2026-09-20T15:49:40.505152
TXN_00007011,ACCT_00000545,CREDIT,7922.69,2026-09-03,Radio stock grow sometimes.,2026-09-20T15:49:40.505184
TXN_00007012,ACCT_00004112,DEBIT,1758.48,2026-09-07,Race provide doctor doctor claim crime.,2026-09-20T15:49:40.505216
TXN_00007013,ACCT_00006445,CREDIT,1798.67,2026-09-01,Firm boy middle admit someone over success.,2026-09-20T15:49:40.505249
TXN_00007014,ACCT_00006661,CREDIT,4996.35,2026-08-02,Hear interesting eat suddenly because.,2026-09-20T15:49:40.505281
TXN_00007015,ACCT_00004801,CREDIT,5219.43,2026-09-05,Pm think wait necessary.,2026-09-20T15:49:40.505313
TXN_00007016,ACCT_00001725,CREDIT,9605.4,2026-09-11,Customer election least skin.,2026-09-20T15:49:40.505345
TXN_00007017,ACCT_00004973,CREDIT,8996.19,2026-07-13,Field similar someone give send unit television.,2026-09-20T15:49:40.505376
TXN_00007018,ACCT_00000180,CREDIT,2673.1,2026-08-03,Leave democratic behind learn tough address pick.,2026-09-20T15:49:40.505408
TXN_00007019,ACCT_00001901,CREDIT,6860.77,2026-09-16,House join whether challenge break city study.,2026-09-20T15:49:40.505440
TXN_00007020,ACCT_00006707,DEBIT,7454.05,2026-06-29,Rest large move.,2026-09-20T15:49:40.505472
TXN_00007021,ACCT_00001099,CREDIT,9546.47,2026-09-03,Offer stand build natural may billion agreement.,2026-09-20T15:49:40.505504
TXN_00007022,ACCT_00005001,DEBIT,4471.57,2026-08-17,Family black realize eat professor.,2026-09-20T15:49:40.505536
TXN_00007023,ACCT_00001019,DEBIT,1348.08,2026-08-28,Social figure improve then wife.,2026-09-20T15:49:40.505569
TXN_00007024,ACCT_00004998,DEBIT,9780.29,2026-08-07,Above born we development significant write.,2026-09-20T15:49:40.505601
TXN_00007025,ACCT_00004277,CREDIT,684.22,2026-08-26,Surface total world with number myself others.,2026-09-20T15:49:40.505633
TXN_00007026,ACCT_00003202,DEBIT,3756.95,2026-06-23,Hot carry health matter son these.,2026-09-20T15:49:40.505666
TXN_00007027,ACCT_00001724,DEBIT,7741.05,2026-06-24,Company to pressure trouble page to budget police.,2026-09-20T15:49:40.505698
TXN_00007028,ACCT_00002470,CREDIT,4245.88,2026-07-23,Bad so I hair dinner.,2026-09-20T15:49:40.505730
TXN_00007029,ACCT_00004196,DEBIT,7198.84,2026-08-31,Act author today between.,2026-09-20T15:49:40.505762
TXN_00007030,ACCT_00005111,CREDIT,9441.66,2026-09-04,Least make foreign leg father seem employee.,2026-09-20T15:49:40.505794
TXN_00007031,ACCT_00000889,DEBIT,5445.64,2026-08-08,Property off enter soon idea.,2026-09-20T15:49:40.505826
TXN_00007032,ACCT_00001342,DEBIT,1669.58,2026-07-04,Argue majority western address throw federal.,2026-09-20T15:49:40.505858
TXN_00007033,ACCT_00001788,DEBIT,9516.44,2026-08-12,Make understand day center believe never.,2026-09-20T15:49:40.505890
TXN_00007034,ACCT_00001518,DEBIT,802.38,2026-08-05,Cell agreement skill shoulder according however someone.,2026-09-20T15:49:40.505922
TXN_00007035,ACCT_00002547,CREDIT,8178.87,2026-07-08,Color occur buy war.,2026-09-20T15:49:40.505954
TXN_00007036,ACCT_00005666,CREDIT,6302.81,2026-09-19,On threat past moment what forget.,2026-09-20T15:49:40.505986
TXN_00007037,ACCT_00002111,DEBIT,790.82,2026-06-22,White avoid form PM body.,2026-09-20T15:49:40.506018
TXN_00007038,ACCT_00001425,DEBIT,3793.83,2026-09-16,Order authority to party here.,2026-09-20T15:49:40.506050
TXN_00007039,ACCT_00002574,DEBIT,5829.63,2026-08-12,Service care reality employee.,2026-09-20T15:49:40.506082
TXN_00007040,ACCT_00002003,DEBIT,9046.51,2026-08-16,Evening reflect white.,2026-09-20T15:49:40.506113
TXN_00007041,ACCT_00002842,DEBIT,9293.71,2026-07-06,Painting police nation pressure well.,2026-09-20T15:49:40.506145
TXN_00007042,ACCT_00005445,DEBIT,5362.1,2026-06-23,Five seek upon last.,2026-09-20T15:49:40.506177
TXN_00007043,ACCT_00004276,CREDIT,2026.66,2026-09-20,A from authority degree involve really old.,2026-09-20T15:49:40.506209
TXN_00007044,ACCT_00003590,CREDIT,5723.34,2026-09-10,Least weight impact local.,2026-09-20T15:49:40.506240
TXN_00007045,ACCT_00002153,CREDIT,4151.44,2026-08-16,Door five type low act audience.,2026-09-20T15:49:40.506272
TXN_00007046,ACCT_00001464,CREDIT,2176.82,2026-09-20,Debate word sound each meeting baby pull law.,2026-09-20T15:49:40.506305
TXN_00007047,ACCT_00004792,DEBIT,531.08,2026-09-08,Magazine life possible.,2026-09-20T15:49:40.506337
TXN_00007048,ACCT_00004368,CREDIT,617.72,2026-07-29,Understand dream laugh southern analysis figure return.,2026-09-20T15:49:40.506369
TXN_00007049,ACCT_00005219,DEBIT,1486.24,2026-07-09,Choice practice study nice.,2026-09-20T15:49:40.506401
TXN_00007050,ACCT_00001211,CREDIT,568.51,2026-09-06,Either maintain artist.,2026-09-20T15:49:40.506434
TXN_00007051,ACCT_00003092,DEBIT,8429.13,2026-09-18,Expect kid continue member form boy step.,2026-09-20T15:49:40.506466
TXN_00007052,ACCT_00000720,CREDIT,5411.41,2026-09-16,Become recently policy.,2026-09-20T15:49:40.506498
TXN_00007053,ACCT_00003804,DEBIT,9627.82,2026-07-16,Step hot economic thus.,2026-09-20T15:49:40.506530
TXN_00007054,ACCT_00000858,CREDIT,8831.52,2026-07-02,Apply really character fine.,2026-09-20T15:49:40.506562
TXN_00007055,ACCT_00005290,DEBIT,4551.68,2026-09-01,Program relate good civil move.,2026-09-20T15:49:40.506594
TXN_00007056,ACCT_00000608,DEBIT,4314.19,2026-08-07,Discussion full newspaper successful.,2026-09-20T15:49:40.506626
TXN_00007057,ACCT_00005268,DEBIT,6642.46,2026-07-28,Vote drop view hear still name party.,2026-09-20T15:49:40.506658
TXN_00007058,ACCT_00002963,CREDIT,2341.06,2026-09-18,Thousand money which I me step.,2026-09-20T15:49:40.506690
TXN_00007059,ACCT_00000412,DEBIT,4360.12,2026-07-19,Authority old already old explain.,2026-09-20T15:49:40.506722
TXN_00007060,ACCT_00000677,CREDIT,696.04,2026-09-03,Republican benefit never environmental stand.,2026-09-20T15:49:40.506754
TXN_00007061,ACCT_00006561,CREDIT,4455.43,2026-08-22,Bring star onto couple get personal.,2026-09-20T15:49:40.506786
TXN_00007062,ACCT_00005532,CREDIT,2598.18,2026-08-25,Idea director someone want each Congress force again.,2026-09-20T15:49:40.506818
TXN_00007063,ACCT_00005564,DEBIT,6989.01,2026-07-02,Strong go hold until.,2026-09-20T15:49:40.506849
TXN_00007064,ACCT_00005342,CREDIT,948.92,2026-09-11,Evidence data painting police.,2026-09-20T15:49:40.506881
TXN_00007065,ACCT_00004423,CREDIT,5909.16,2026-09-06,A full prove.,2026-09-20T15:49:40.506912
TXN_00007066,ACCT_00002286,DEBIT,6523.59,2026-09-06,Bag grow lay that decade yes without.,2026-09-20T15:49:40.506944
TXN_00007067,ACCT_00004154,CREDIT,5769.59,2026-07-10,Open feeling summer along.,2026-09-20T15:49:40.506976
TXN_00007068,ACCT_00001979,DEBIT,9349.17,2026-08-14,Glass traditional simple stuff since all.,2026-09-20T15:49:40.507008
TXN_00007069,ACCT_00005539,CREDIT,6066.51,2026-08-31,Have society wrong fact pressure.,2026-09-20T15:49:40.507040
TXN_00007070,ACCT_00004767,CREDIT,4132.86,2026-07-12,Her investment teacher see watch magazine clear.,2026-09-20T15:49:40.507072
TXN_00007071,ACCT_00005120,CREDIT,4016.17,2026-09-07,Recent name here audience TV opportunity.,2026-09-20T15:49:40.507103
TXN_00007072,ACCT_00003340,CREDIT,7761.83,2026-09-06,Medical identify field seem.,2026-09-20T15:49:40.507135
TXN_00007073,ACCT_00004387,CREDIT,4639.06,2026-09-14,Require thousand any involve yet various yet.,2026-09-20T15:49:40.507167
TXN_00007074,ACCT_00000767,DEBIT,8469.01,2026-08-31,Record medical impact into feeling political ask.,2026-09-20T15:49:40.507199
TXN_00007075,ACCT_00000491,CREDIT,2316.83,2026-07-12,Everybody on story continue table member thus room.,2026-09-20T15:49:40.507230
TXN_00007076,ACCT_00005721,CREDIT,4022.5,2026-08-06,Design top box region maybe.,2026-09-20T15:49:40.507262
TXN_00007077,ACCT_00005476,CREDIT,8913.99,2026-07-05,This impact environment nice.,2026-09-20T15:49:40.507294
TXN_00007078,ACCT_00002753,CREDIT,4830.5,2026-07-10,Glass focus entire situation customer word.,2026-09-20T15:49:40.507326
TXN_00007079,ACCT_00000351,DEBIT,2660.71,2026-06-29,Hair create action soon wait officer.,2026-09-20T15:49:40.507359
TXN_00007080,ACCT_00001882,CREDIT,8121.93,2026-09-11,Down call those government of.,2026-09-20T15:49:40.507391
TXN_00007081,ACCT_00003801,CREDIT,9746.09,2026-06-26,Anything west dream board.,2026-09-20T15:49:40.507422
TXN_00007082,ACCT_00005400,DEBIT,6490.24,2026-09-01,Protect feeling certain yeah management.,2026-09-20T15:49:40.507455
TXN_00007083,ACCT_00006529,CREDIT,1711.44,2026-07-07,Represent worker moment friend.,2026-09-20T15:49:40.507486
TXN_00007084,ACCT_00006542,DEBIT,3989.17,2026-08-27,How allow politics price during.,2026-09-20T15:49:40.507518
TXN_00007085,ACCT_00002821,DEBIT,1218.51,2026-09-05,Another think after dinner do.,2026-09-20T15:49:40.507551
TXN_00007086,ACCT_00005717,CREDIT,752.16,2026-09-15,Body however foot moment leave woman.,2026-09-20T15:49:40.507583
TXN_00007087,ACCT_00000249,DEBIT,1754.88,2026-07-07,Environment require lot understand truth available.,2026-09-20T15:49:40.507615
TXN_00007088,ACCT_00004318,DEBIT,9837.16,2026-08-17,Study western cup close past deal onto.,2026-09-20T15:49:40.507647
TXN_00007089,ACCT_00004283,CREDIT,948.72,2026-06-25,Speech cup special door nature.,2026-09-20T15:49:40.507679
TXN_00007090,ACCT_00000683,DEBIT,11.0,2026-08-10,Reason training section stage.,2026-09-20T15:49:40.507711
TXN_00007091,ACCT_00004259,DEBIT,4551.36,2026-06-24,American mission north nothing move area.,2026-09-20T15:49:40.507744
TXN_00007092,ACCT_00000701,DEBIT,8938.16,2026-09-09,Remember fear me night artist itself space.,2026-09-20T15:49:40.507776
TXN_00007093,ACCT_00001361,DEBIT,9373.32,2026-08-19,Seat run drug relate apply herself generation.,2026-09-20T15:49:40.507808
